№,"Длина волны,м","Частота,Гц","ЭПР,м^2"
1985,0.4186514030434176,716586634.6538615,0.27543359310929183
1986,0.41844343729767136,716942777.1108444,0.27566711858248927
1987,0.41823567806396544,717298919.5678271,0.27590705132933036
1988,0.4180281250348496,717655062.02481,0.2761533576667647
1989,0.4178207779034838,718011204.4817927,0.276406003344016
1990,0.41761363636363635,718367346.9387755,0.27666495354650694
1991,0.4174067001096827,718723489.3957583,0.2769301728998361
1992,0.4171999688366036,719079631.8527411,0.27720162547380983
1993,0.416993442239984,719435774.3097239,0.2774792747865032
1994,0.41678712001601104,719791916.7667067,0.2777630838083769
1995,0.41658100186147307,720148059.2236894,0.2780530149664307
1996,0.41637508747375784,720504201.6806723,0.27834903014839796
1997,0.4161693765508513,720860344.137655,0.27865109070699695
1998,0.4159638687913356,721216486.5946379,0.27895915746420474
1999,0.41575856389438837,721572629.0516206,0.2792731907155875
2000,0.4155534615597805,721928771.5086035,0.279593150234669
2001,0.4153485614878753,722284913.9655862,0.2799189952773332
2002,0.41514386337962655,722641056.422569,0.28025068458627506
2003,0.41493936693657746,722997198.8795518,0.28058817639548933
2004,0.4147350718608588,723353341.3365346,0.2809314284347994
2005,0.4145309778551879,723709483.7935174,0.2812803979344182
2006,0.4143270846228667,724065626.2505002,0.28163504162956515
2007,0.414123391867781,724421768.7074829,0.2819953157650923
2008,0.41391989929439826,724777911.1644658,0.28236117610018846
2009,0.41371660660776666,725134053.6214485,0.2827325779130735
2010,0.4135135135135135,725490196.0784314,0.2831094760057761
2011,0.413310619717844,725846338.5354141,0.2834918247089076
2012,0.41310792492753945,726202480.992397,0.28387957788650725
2013,0.41290542884995624,726558623.4493797,0.2842726889408872
2014,0.4127031311930242,726914765.9063625,0.2846711108175433
2015,0.4125010316652452,727270908.3633454,0.2850747960100881
2016,0.4122991299756921,727627050.8203281,0.28548369656520795
2017,0.41209742583400666,727983193.277311,0.2858977640876752
2018,0.4118959189503989,728339335.7342937,0.28631694974537075
2019,0.41169460903564503,728695478.1912766,0.28674120427436284
2020,0.4114934958010868,729051620.6482593,0.28717047798399387
2021,0.4112925789586293,729407763.1052421,0.2876047207620169
2022,0.4110918582207405,729763905.5622249,0.2880438820797566
2023,0.41089133330044886,730120048.0192077,0.28848791099730015
2024,0.4106910039113429,730476190.4761904,0.2889367561687194
2025,0.41049086976756916,730832332.9331733,0.28939036584732775
2026,0.41029093058383137,731188475.390156,0.2898486878909575
2027,0.41009118607538847,731544617.8471389,0.2903116697672699
2028,0.40989163595805406,731900760.3041216,0.2907792585590982
2029,0.4096922799481942,732256902.7611045,0.2912514009698132
2030,0.4094931177627267,732613045.2180872,0.2917280433287195
2031,0.4092941491191195,732969187.67507,0.29220913159647216
2032,0.40909537373538946,733325330.1320528,0.29269461137052843
2033,0.4088967913301008,733681472.5890356,0.29318442789062615
2034,0.4086984016223642,734037615.0460184,0.29367852604427486
2035,0.40850020433183487,734393757.5030012,0.29417685037228625
2036,0.4083021991787119,734749899.959984,0.2946793450743235
2037,0.40810438588373626,735106042.4169668,0.29518595401447445
2038,0.40790676416819016,735462184.8739495,0.2956966207268463
2039,0.4077093337538952,735818327.3309324,0.2962112884211893
2040,0.4075120943632114,736174469.7879151,0.2967298999885391
2041,0.40731504571903576,736530612.244898,0.29725239800688513
2042,0.40711818754480095,736886754.7018807,0.29777872474684747
2043,0.40692151956447403,737242897.1588635,0.2983088221773959
2044,0.4067250415025553,737599039.6158463,0.2988426319715788
2045,0.40652875308407665,737955182.0728291,0.2993800955122632
2046,0.4063326540346009,738311324.5298119,0.29992115389791224
2047,0.4061367440802197,738667466.9867947,0.30046574794837116
2048,0.40594102294755313,739023609.4437774,0.30101381821067386
2049,0.4057454903637476,739379751.9007603,0.3015653049648677
2050,0.40555014605647516,739735894.3577431,0.30212014822985944
2051,0.4053549897539322,740092036.8147259,0.30267828776927364
2052,0.4051600211848377,740448179.2717087,0.30323966309733036
2053,0.40496524007843265,740804321.7286915,0.30380421348473996
2054,0.4047706461644782,741160464.1856743,0.30437187796461235
2055,0.4045762391732549,741516606.642657,0.3049425953383798
2056,0.404382018835561,741872749.0996399,0.3055163041817413
2057,0.4041879848827116,742228891.5566226,0.3060929428506127
2058,0.4039941370465372,742585034.0136055,0.306672449487099
2059,0.40380047505938244,742941176.4705882,0.30725476202546886
2060,0.403606998654105,743297318.927571,0.30783981819815814
2061,0.4034137075640743,743653461.3845538,0.30842755554176804
2062,0.40322060152317024,744009603.8415366,0.3090179114030905
2063,0.4030276802657822,744365746.2985194,0.3096108229451346
2064,0.40283494352680727,744721888.7555022,0.3102062271531668
2065,0.4026423910416499,745078031.212485,0.3108040608407654
2066,0.40245002254621975,745434173.6694678,0.31140426065588095
2067,0.40225783777693125,745790316.1264505,0.31200676308690356
2068,0.4020658364707018,746146458.5834334,0.3126115044687476
2069,0.4018740183649512,746502601.0404161,0.31321842098893615
2070,0.40168238319759964,746858743.497399,0.31382744869369567
2071,0.4014909307070675,747214885.9543817,0.3144385234940652
2072,0.4012996606322731,747571028.4113646,0.315051581172001
2073,0.4011085727126325,747927170.8683473,0.3156665573864925
2074,0.4009176666880575,748283313.3253301,0.3162833876796882
2075,0.40072694229895506,748639455.7823129,0.3169020074830215
2076,0.40053639928622564,748995598.2392957,0.3175223521233451
2077,0.40034603739126257,749351740.6962785,0.3181443568290664
2078,0.4001558563559503,749707883.1532613,0.3187679567362846
2079,0.3999658559226637,750064025.610244,0.3193930868949445
2080,0.3997760358342665,750420168.0672269,0.3200196822749736
2081,0.39958639583411065,750776310.5242096,0.3206476777724376
2082,0.39939693566603446,751132452.9811925,0.3212770082156919
2083,0.39920765507436223,751488595.4381752,0.32190760837152677
2084,0.3990185538039024,751844737.895158,0.3225394129513291
2085,0.3988296315999468,752200880.3521409,0.3231723566172319
2086,0.39864088820826954,752557022.8091236,0.3238063739882724
2087,0.39845232337512554,752913165.2661065,0.3244413996465347
2088,0.3982639368472498,753269307.7230892,0.3250773681433137
2089,0.3980757283718559,753625450.1800721,0.32571421400525535
2090,0.3978876976966352,753981592.6370548,0.32635187174050584
2091,0.39769984456975527,754337735.0940377,0.32699027584486645
2092,0.3975121687398594,754693877.5510204,0.32762936080791905
2093,0.3973246699560648,755050020.0080032,0.3282690611191731
2094,0.397137347967962,755406162.464986,0.32890931127420314
2095,0.3969502025256135,755762304.9219688,0.3295500457807671
2096,0.3967632333795527,756118447.3789515,0.33019119916493417
2097,0.39657644028078265,756474589.8359344,0.3308327059772086
2098,0.39638982298077535,756830732.2929171,0.33147450079862956
2099,0.3962033812314701,757186874.7499,0.3321165182468842
2100,0.39601711478527285,757543017.2068827,0.33275869298240185
2101,0.3958310233950549,757899159.6638656,0.3334009597144435
2102,0.3956451068141518,758255302.1208483,0.33404325320717604
2103,0.3954593647963624,758611444.5778311,0.33468550828576377
2104,0.3952737970959476,758967587.0348139,0.3353276598424015
2105,0.3950884034676293,759323729.4917967,0.3359696428423956
2106,0.39490318366658944,759679871.9487795,0.3366113923301848
2107,0.3947181374484687,760036014.4057623,0.3372528434353863
2108,0.39453326456936566,760392156.862745,0.33789393137880513
2109,0.39434856478583563,760748299.3197279,0.3385345914784493
2110,0.3941640378548896,761104441.7767106,0.33917475915551676
2111,0.39397968353399304,761460584.2336935,0.3398143699403896
2112,0.3937955015810651,761816726.6906762,0.340453359478588
2113,0.3936114917544771,762172869.1476591,0.3410916635367407
2114,0.39342765381305234,762529011.6046418,0.3417292180085084
2115,0.3932439875160639,762885154.0616246,0.34236595892052646
2116,0.3930604926232345,763241296.5186074,0.3430018224382992
2117,0.3928771688947349,763597438.9755902,0.34363674487210194
2118,0.39269401609118343,763953581.432573,0.34427066268285905
2119,0.3925110339736441,764309723.8895558,0.34490351248799556
2120,0.3923282223036265,764665866.3465387,0.34553523106728584
2121,0.39214558084308426,765022008.8035214,0.3461657553686797
2122,0.3919631093544137,765378151.2605042,0.3467950225141019
2123,0.3917808076004536,765734293.717487,0.3474229698052399
2124,0.39159867534448356,766090436.1744698,0.3480495347293133
2125,0.3914167123502232,766446578.6314526,0.34867465496482103
2126,0.39123491838183105,766802721.0884354,0.34929826838726313
2127,0.39105329320390375,767158863.5454181,0.34992031307484794
2128,0.3908718365814746,767515006.002401,0.35054072731417724
2129,0.39069054828001315,767871148.4593837,0.3511594496059033
2130,0.3905094280654235,768227290.9163666,0.3517764186703703
2131,0.3903284757040439,768583433.3733493,0.3523915734532267
2132,0.3901476909626453,768939575.8303322,0.35300485313102337
2133,0.38996707360843086,769295718.2873149,0.3536161971167694
2134,0.3897866234090342,769651860.7442977,0.35422554506548765
2135,0.38960634013251916,770008003.2012805,0.35483283687972356
2136,0.3894262235473784,770364145.6582633,0.3554380127150409
2137,0.3892462734225324,770720288.115246,0.35604101298548424
2138,0.3890664895273286,771076430.5722289,0.35664177836902466
2139,0.38888687163154045,771432573.0292116,0.35724024981296487
2140,0.3887074195053663,771788715.4861945,0.3578363685393248
2141,0.3885281329194285,772144857.9431772,0.3584300760502026
2142,0.38834901164477226,772501000.4001601,0.3590213141330966
2143,0.3881700554528651,772857142.8571428,0.3596100248662067
2144,0.3879912641155952,773213285.3141257,0.36019615062370547
2145,0.3878126374052712,773569427.7711084,0.36077963408096975
2146,0.38763417509462056,773925570.2280912,0.36136041821979786
2147,0.3874558769567892,774281712.685074,0.36193844633358124
2148,0.38727774276533977,774637855.1420568,0.36251366203245217
2149,0.38709977229425163,774993997.5990396,0.36308600924839707
2150,0.38692196531791906,775350140.0560224,0.3636554322403401
2151,0.38674432161115097,775706282.5130051,0.3642218755991867
2152,0.3865668409491693,776062424.969988,0.36478528425284545
2153,0.38638952310760877,776418567.4269707,0.3653456034712035
2154,0.3862123678625152,776774709.8839536,0.3659027788710743
2155,0.38603537499034524,777130852.3409364,0.36645675642111425
2156,0.38585854426796506,777486994.7979192,0.3670074824466944
2157,0.3856818754726493,777843137.254902,0.367554903634744
2158,0.3855053683820807,778199279.7118847,0.36809896703855405
2159,0.3853290227743484,778555422.1688676,0.36863962008254764
2160,0.3851528384279476,778911564.6258503,0.36917681056700735
2161,0.38497681512177834,779267707.0828332,0.369710486672775
2162,0.38480095263514486,779623849.5398159,0.3702405969659016
2163,0.38462525074775417,779979991.9967988,0.3707670904022668
2164,0.3844497092397157,780336134.4537815,0.37128991633215647
2165,0.38427432789154,780692276.9107643,0.3718090245048047
2166,0.3840991064841381,781048419.3677471,0.3723243650728883
2167,0.3839240447988201,781404561.8247299,0.37283588859699013
2168,0.3837491426172951,781760704.2817127,0.3733435460500143
2169,0.38357439972166935,782116846.7386955,0.37384728882156715
2170,0.38339981589444616,782472989.1956782,0.37434706872228807
2171,0.38322539091852437,782829131.6526611,0.37484283798815077
2172,0.3830511245771978,783185274.1096438,0.37533454928470683
2173,0.38287701665415436,783541416.5666267,0.3758221557113015
2174,0.38270306693347494,783897559.0236094,0.3763056108052361
2175,0.38252927519963265,784253701.4805923,0.37678486854589094
2176,0.382355641237492,784609843.937575,0.37725988335880484
2177,0.3821821648323078,784965986.3945578,0.3777306101197079
2178,0.38200884576972466,785322128.8515406,0.3781970041585102
2179,0.3818356838357755,785678271.3085234,0.3786590212632474
2180,0.3816626788168814,786034413.7655061,0.3791166176839802
2181,0.38148983049984986,786390556.222489,0.3795697501366444
2182,0.38131713867187506,786746698.6794717,0.3800183758068583
2183,0.38114460312053566,787102841.1364546,0.38046245235368437
2184,0.3809722236337951,787458983.5934373,0.38090193791333943
2185,0.3808,787815126.0504202,0.38133679110285806
2186,0.38062793200787964,788171268.5074029,0.38176697102371654
2187,0.38045601944654484,788527410.9643857,0.3821924372653971
2188,0.38028426210548744,788883553.4213685,0.3826131499089069
2189,0.38011265977457903,789239695.8783513,0.3830290695302586
2190,0.37994121224407057,789595838.3353341,0.3834401572038803
2191,0.379769919304591,789951980.7923169,0.3838463745060016
2192,0.37959878074714676,790308123.2492998,0.38424768351796634
2193,0.3794277963631211,790664265.7062825,0.3846440468295121
2194,0.37925696594427244,791020408.1632653,0.385035427541991
2195,0.3790862892827346,791376550.6202481,0.3854217892715364
2196,0.37891576617101497,791732693.0772309,0.3858030961521945
2197,0.3787453964019945,792088835.5342137,0.38617931283897966
2198,0.37857517976892624,792444977.9911965,0.38655040451089995
2199,0.37840511606543475,792801120.4481792,0.3869163368739204
2200,0.37823520508551534,793157262.9051621,0.3872770761638731
2201,0.37806544662353314,793513405.3621448,0.38763258914931725
2202,0.3778958404742222,793869547.8191277,0.38798284313435
2203,0.3777263864326849,794225690.2761104,0.38832780596135075
2204,0.3775570842943908,794581832.7330933,0.3886674460136905
2205,0.37738793385517605,794937975.190076,0.3890017322183687
2206,0.3772189349112426,795294117.6470588,0.38933063404861284
2207,0.3770500872591572,795650260.1040416,0.3896541215264099
2208,0.37688139069585064,796006402.5610244,0.3899721652249895
2209,0.37671284501861707,796362545.0180072,0.39028473627125304
2210,0.376544450025113,796718687.47499,0.3905918063481452
2211,0.3763762055133567,797074829.9319727,0.39089334769696965
2212,0.37620811128172704,797430972.3889556,0.39118933311965237
2213,0.3760401671289632,797787114.8459383,0.3914797359809443
2214,0.3758723728541633,798143257.3029212,0.39176453021057306
2215,0.3757047282567842,798499399.7599039,0.3920436903053328
2216,0.37553723313664006,798855542.2168868,0.3923171913311236
2217,0.3753698872939021,799211684.6738695,0.39258500892492665
2218,0.3752026905290973,799567827.1308523,0.39284711929673277
2219,0.37503564264310835,799923969.5878351,0.3931034992313996
2220,0.37486874343717186,800280112.0448179,0.3933541260904681
2221,0.37470199271287846,800636254.5018007,0.3935989778139072
2222,0.37453539027217136,800992396.9587835,0.39383803292180586
2223,0.37436893591734627,801348539.4157662,0.3940712705160117
2224,0.3742026294510497,801704681.8727491,0.39429867028170695
2225,0.37403647067627915,802060824.3297318,0.3945202124889241
2226,0.37387045939638147,802416966.7867147,0.3947358779940071
2227,0.37370459541505285,802773109.2436975,0.39494564824101347
2228,0.37353887853633744,803129251.7006803,0.3951495052630582
2229,0.37337330856462686,803485394.1576631,0.3953474316835952
2230,0.3732078853046595,803841536.6146458,0.39553941071764365
2231,0.37304260856151944,804197679.0716287,0.39572542617295603
2232,0.37287747814063604,804553821.5286114,0.39590546245112
2233,0.37271249384778293,804909963.9855943,0.39607950454861396
2234,0.37254765548907753,805266106.442577,0.3962475380577848
2235,0.3723829628709797,805622248.8995599,0.3964095491677862
2236,0.37221841580029197,805978391.3565426,0.3965655246654443
2237,0.37205401408415756,806334533.8135254,0.3967154519360643
2238,0.3718897575300607,806690676.2705082,0.3968593189641859
2239,0.3717256459458253,807046818.727491,0.3969971143342692
2240,0.3715616791396144,807402961.1844738,0.39712882723132725
2241,0.37139785691992927,807759103.6414566,0.39725444744149474
2242,0.3712341790956088,808115246.0984393,0.39737396535253944
2243,0.3710706454758287,808471388.5554222,0.39748737195431316
2244,0.37090725587010087,808827531.0124049,0.39759465883914025
2245,0.3707440100882724,809183673.4693878,0.3976958182021506
2246,0.3705809079405252,809539815.9263705,0.39779084284154653
2247,0.3704179492373748,809895958.3833534,0.3978797261588171
2248,0.37025513378967023,810252100.8403361,0.39796246215888487
2249,0.37009246140859253,810608243.2973189,0.39803904545019697
2250,0.3699299319056548,810964385.7543017,0.39810947124475565
2251,0.3697675450927008,811320528.2112845,0.3981737353580883
2252,0.3696053007819048,811676670.6682673,0.3982318342091563
2253,0.36944319878577025,812032813.1252501,0.3982837648202047
2254,0.3692812389171297,812388955.5822328,0.3983295248165524
2255,0.3691194209891435,812745098.0392157,0.398369112426325
2256,0.3689577448152997,813101240.4961984,0.39840252648011865
2257,0.3687962102094125,813457382.9531813,0.3984297664106147
2258,0.36863481698562245,813813525.410164,0.398450832252131
2259,0.368473564958395,814169667.8671468,0.3984657246401078
2260,0.3683124539425203,814525810.3241296,0.39847444481054434
2261,0.36815148375311213,814881952.7811124,0.39847699459936514
2262,0.36799065420560745,815238095.2380953,0.39847337644173697
2263,0.3678299651157656,815594237.695078,0.3984635933713181
2264,0.3676694162996675,815950380.1520609,0.3984476490194518
2265,0.3675090075737151,816306522.6090436,0.39842554761430415
2266,0.3673487387546304,816662665.0660264,0.39839729397993606
2267,0.3671886096594555,817018807.5230092,0.3983628935353185
2268,0.3670286201055507,817374949.979992,0.398322352293296
2269,0.366868769910595,817731092.4369748,0.3982756768594789
2270,0.3667090588925846,818087234.8939576,0.3982228744310882
2271,0.36654948686983263,818443377.3509403,0.39816395279573574
2272,0.3663900536609682,818799519.8079232,0.39809892033015026
2273,0.366230759084936,819155662.2649059,0.39802778599884026
2274,0.36607160296099533,819511804.7218888,0.39795055935270657
2275,0.36591258510871955,819867947.1788715,0.39786725052758865
2276,0.36575370534799534,820224089.6358544,0.39777787024276084
2277,0.36559496349902226,820580232.0928371,0.3976824297993657
2278,0.36543635938231167,820936374.54982,0.39758094107879566
2279,0.36527789281868633,821292517.0068027,0.3974734165410142
2280,0.36511956362927966,821648659.4637855,0.3973598692228162
2281,0.3649613716355352,822004801.9207683,0.3972403127360443
2282,0.36480331665920546,822360944.3777511,0.3971147612657393
2283,0.364645398522352,822717086.8347338,0.3969832295682341
2284,0.364487617047344,823073229.2917167,0.3968457329691961
2285,0.36432997205685824,823429371.7486994,0.39670228736161456
2286,0.3641724633738779,823785514.2056823,0.3965529092037287
2287,0.36401509082169237,824141656.662665,0.3963976155169045
2288,0.3638578542238961,824497799.1196479,0.39623642388345415
2289,0.3637007534043885,824853941.5766306,0.39606935244440344
2290,0.3635437881873727,825210084.0336134,0.3958964198972014
2291,0.36338695839735546,825566226.4905962,0.39571764549338306
2292,0.3632302638591459,825922368.947579,0.39553304903616904
2293,0.3630737043978556,826278511.4045618,0.39534265087802134
2294,0.36291727983889704,826634653.8615446,0.39514647191813745
2295,0.36276099000798395,826990796.3185273,0.3949445335999003
2296,0.36260483473112975,827346938.7755102,0.3947368579082668
2297,0.3624488138346475,827703081.232493,0.3945234673671161
2298,0.36229292714514916,828059223.6894758,0.3943043850365314
2299,0.3621371744895445,828415366.1464586,0.3940796345100436
2300,0.3619815556950413,828771508.6034414,0.39384923991181736
2301,0.36182607058914373,829127651.0604242,0.3936132258937853
2302,0.36167071899965264,829483793.517407,0.39337161763273865
2303,0.3615155007546642,829839935.9743898,0.3931244408273597
2304,0.36136041568256966,830196078.4313725,0.39287172169520895
2305,0.36120546361205463,830552220.8883554,0.39261348696966564
2306,0.36105064437209844,830908363.3453381,0.39234976389681064
2307,0.36089595779197337,831264505.802321,0.39208058023227366
2308,0.36074140370124436,831620648.2593037,0.39180596423801795
2309,0.360586981929768,831976790.7162865,0.39152594467908836
2310,0.3604326923076923,832332933.1732693,0.39124055082030995
2311,0.3602785346654556,832689075.6302521,0.3909498124229315
2312,0.3601245088337865,833045218.0872349,0.39065375974123695
2313,0.35997061464370256,833401360.5442177,0.39035242351909494
2314,0.3598168519265104,833757503.0012004,0.39004583498647716
2315,0.3596632205138046,834113645.4581833,0.38973402585591815
2316,0.3595097202374673,834469787.915166,0.3894170283189406
2317,0.3593563509296674,834825930.3721489,0.3890948750424339
2318,0.35920311242286024,835182072.8291316,0.3887675991649813
2319,0.35905000454978664,835538215.2861145,0.3884352342931547
2320,0.35889702714347266,835894357.7430972,0.388097814497758
2321,0.35874418003722863,836250500.20008,0.3877553743100304
2322,0.35859146306464884,836606642.6570628,0.3874079487178103
2323,0.3584388760596107,836962785.1140456,0.387055573161653
2324,0.35828641885627444,837318927.5710284,0.3866982835309062
2325,0.3581340912890821,837675070.0280112,0.3863361161597538
2326,0.3579818931927573,838031212.4849939,0.38596910782320804
2327,0.3578298244023044,838387354.9419768,0.3855972957330654
2328,0.3576778847530081,838743497.3989595,0.38522071753382975
2329,0.35752607408043263,839099639.8559424,0.3848394112985862
2330,0.35737439222042144,839455782.3129251,0.38445341552484313
2331,0.3572228390090962,839811924.769908,0.38406276913033316
2332,0.35707141428285655,840168067.2268908,0.3836675114487809
2333,0.35692011787837963,840524209.6838735,0.3832676822256245
2334,0.35676894963261885,840880352.1408564,0.38286332161371556
2335,0.35661790938280413,841236494.5978391,0.38245447016896755
2336,0.35646699696644063,841592637.054822,0.38204116884597644
2337,0.35631621222130866,841948779.5118047,0.38162345899360645
2338,0.3561655549854626,842304921.9687876,0.38120138235054274
2339,0.356015025097231,842661064.4257703,0.38077498104080176
2340,0.35586462239521527,843017206.8827531,0.38034429756921956
2341,0.3557143467182896,843373349.3397359,0.37990937481689957
2342,0.35556419790560023,843729491.7967187,0.3794702560366277
2343,0.35541417579656487,844085634.2537014,0.3790269848482628
2344,0.35526428023087203,844441776.7106843,0.37857960523408796
2345,0.3551145110484807,844797919.167667,0.37812816153413165
2346,0.3549648680896195,845154061.6246499,0.37767269844146534
2347,0.3548153511947864,845510204.0816326,0.37721326099746555
2348,0.3546659602047478,845866346.5386155,0.3767498945870447
2349,0.35451669496053834,846222488.9955982,0.37628264493386215
2350,0.35436755530346,846578631.452581,0.3758115580954958
2351,0.3542185410750819,846934773.9095638,0.3753366804585969
2352,0.35406965211723923,847290916.3665466,0.37485805873400885
2353,0.35392088827203333,847647058.8235294,0.37437573995186524
2354,0.35377224938183055,848003201.2805122,0.3738897714566593
2355,0.35362373528926205,848359343.737495,0.37340020090229004
2356,0.3534753458372231,848715486.1944778,0.3729070762470821
2357,0.35332708086887266,849071628.6514605,0.37241044574877913
2358,0.35317894022763247,849427771.1084434,0.3719103579595193
2359,0.3530309237571871,849783913.5654261,0.3714068617207822
2360,0.3528830313014827,850140056.022409,0.37090000615831265
2361,0.35273526270472716,850496198.4793917,0.3703898406770327
2362,0.3525876178113889,850852340.9363745,0.3698764149559155
2363,0.3524400964661969,851208483.3933573,0.3693597789428526
2364,0.35229269851413963,851564625.8503401,0.36883998284949215
2365,0.35214542380046504,851920768.3073229,0.36831707714606465
2366,0.35199827217067947,852276910.7643057,0.36779111255617875
2367,0.35185124347054764,852633053.2212886,0.36726214005161506
2368,0.3517043375460917,852989195.6782713,0.36673021084708196
2369,0.35155755424359086,853345338.1352541,0.36619537639496813
2370,0.351410893409581,853701480.5922369,0.36565768838007634
2371,0.3512643548908536,854057623.0492197,0.36511719871433124
2372,0.3511179385344561,854413765.5062025,0.36457395953148686
2373,0.35097164418769045,854769907.9631853,0.364028023181804
2374,0.35082547169811323,855126050.420168,0.3634794422267222
2375,0.3506794209135346,855482192.8771509,0.36292826943351536
2376,0.3505334916820184,855838335.3341336,0.36237455776993044
2377,0.3503876838518809,856194477.7911165,0.3618183603988181
2378,0.35024199727169103,856550620.2480992,0.3612597306727515
2379,0.350096431790269,856906762.705082,0.3606987221286238
2380,0.3499509872566868,857262905.1620648,0.36013538848224874
2381,0.3498056635202665,857619047.6190476,0.35956978362293635
2382,0.34966046043058097,857975190.0760304,0.3590019616080726
2383,0.3495153778374523,858331332.5330132,0.3584319766576757
2384,0.3493704155909519,858687474.989996,0.3578598831489526
2385,0.34922557354139977,859043617.4469788,0.357285735610846
2386,0.34908085153936413,859399759.9039615,0.3567095887185689
2387,0.34893624943566065,859755902.3609444,0.3561314972881392
2388,0.3487917670813522,860112044.8179271,0.3555515162708958
2389,0.3486474043277481,860468187.27491,0.354969700748028
2390,0.3485031610264039,860824329.7318927,0.35438610592507486
2391,0.3483590370291205,861180472.1888756,0.35380078712643964
2392,0.3482150321879442,861536614.6458583,0.35321379978989537
2393,0.34807114635516534,861892757.1028411,0.35262519946107007
2394,0.3479273793833188,862248899.5598239,0.35203504178796013
2395,0.3477837311251827,862605042.0168067,0.3514433825154068
2396,0.3476402014337782,862961184.4737895,0.35085027747959757
2397,0.3474967901623691,863317326.9307723,0.3502557826025508
2398,0.3473534971644613,863673469.387755,0.349659953886603
2399,0.3472103222938019,864029611.8447379,0.34906284740889465
2400,0.34706726540437943,864385754.3017206,0.34846451931586286
2401,0.34692432635042275,864741896.7587035,0.34786502581772627
2402,0.34678150498640076,865098039.2156862,0.34726442318296974
2403,0.34663880116702195,865454181.672669,0.3466627677328386
2404,0.34649621474723385,865810324.1296519,0.34606011583583507
2405,0.34635374558222265,866166466.5866346,0.3454565239022087
2406,0.3462113935274124,866522609.0436175,0.3448520483784536
2407,0.3460691584384651,866878751.5006002,0.34424674574181846
2408,0.34592704017127934,867234893.9575831,0.34364067249480595
2409,0.3457850385819908,867591036.4145658,0.34303388515968863
2410,0.34564315352697095,867947178.8715487,0.3424264402730271
2411,0.34550138486282717,868303321.3285314,0.34181839438018796
2412,0.3453597324464017,868659463.7855142,0.34120980402988266
2413,0.3452181961347719,869015606.242497,0.3406007257686941
2414,0.3450767757852487,869371748.6994798,0.33999121613562977
2415,0.34493547125537743,869727891.1564626,0.33938133165667056
2416,0.3447942824029361,870084033.6134454,0.3387711288393292
2417,0.3446532090859358,870440176.0704281,0.3381606641672252
2418,0.3445122511626197,870796318.527411,0.3375499940946613
2419,0.3443714084914631,871152460.9843937,0.3369391750412186
2420,0.3442306809311722,871508603.4413766,0.33632826338634836
2421,0.3440900683406845,871864745.8983593,0.33571731546399264
2422,0.3439495705791676,872220888.3553421,0.33510638755720107
2423,0.3438091875060191,872577030.8123249,0.3344955358927732
2424,0.34366891898086604,872933173.2693077,0.3338848166358998
2425,0.34352876486356454,873289315.7262905,0.3332742858848263
2426,0.3433887250141991,873645458.1832733,0.33266399966553506
2427,0.3432487992930824,874001600.640256,0.3320540139264213
2428,0.3431089875607546,874357743.0972389,0.3314443845330081
2429,0.3429692896779831,874713885.5542216,0.3308351672626616
2430,0.34282970550576186,875070028.0112045,0.3302264177993233
2431,0.3426902349053111,875426170.4681872,0.32961819172826656
2432,0.34255087773807674,875782312.9251701,0.32901054453085565
2433,0.3424116338657301,876138455.3821528,0.3284035315793348
2434,0.3422725031501671,876494597.8391356,0.32779720813163377
2435,0.3421334854535083,876850740.2961184,0.32719162932617823
2436,0.34199458063809796,877206882.7531012,0.326586850176734
2437,0.3418557885665039,877563025.210084,0.3259829255672636
2438,0.3417171091015169,877919167.6670668,0.3253799102468009
2439,0.3415785421061504,878275310.1240497,0.32477785882434734
2440,0.34144008744363985,878631452.5810324,0.3241768257637891
2441,0.3413017449774423,878987595.0380152,0.32357686537883334
2442,0.34116351457123617,879343737.494998,0.32297803182796697
2443,0.3410253960889204,879699879.9519808,0.3223803791094353
2444,0.34088738939461455,880056022.4089636,0.32178396105624485
2445,0.3407494943526578,880412164.8659464,0.3211888313311862
2446,0.34061171082760877,880768307.3229291,0.3205950434218827
2447,0.3404740386842452,881124449.779912,0.32000265063585764
2448,0.3403364777875632,881480592.2368947,0.3194117060956313
2449,0.3401990280027771,881836734.6938776,0.3188222627338363
2450,0.3400616891953189,882192877.1508603,0.3182343732883641
2451,0.3399244612308376,882549019.6078432,0.3176480902975302
2452,0.3397873439751992,882905162.0648259,0.3170634660952632
2453,0.33965033729448596,883261304.5218087,0.31648055280633275
2454,0.33951344105499603,883617446.9787915,0.3158994023415827
2455,0.339376655123243,883973589.4357743,0.3153200663932142
2456,0.3392399793659557,884329731.892757,0.3147425964300774
2457,0.3391034136500771,884685874.3497399,0.31416704369299503
2458,0.3389669578427649,885042016.8067226,0.3135934591901255
2459,0.3388306118113902,885398159.2637055,0.3130218936923323
2460,0.3386943754235374,885754301.7206882,0.31245239772860395
2461,0.3385582485470039,886110444.1776711,0.31188502158148695
2462,0.33842223104979957,886466586.6346538,0.31131981528255653
2463,0.3382863228001462,886822729.0916367,0.31075682860791587
2464,0.33815052366647724,887178871.5486194,0.3101961110737182
2465,0.3380148335174373,887535014.0056022,0.30963771193173184
2466,0.33787925222188175,887891156.462585,0.309081680164928
2467,0.3377437796488762,888247298.9195678,0.30852806448309117
2468,0.33760841566769645,888603441.3765506,0.3079769133184867
2469,0.33747316014782736,888959583.8335334,0.30742827482152774
